== 2024-02-26 16:10:33.549712 == | ================启动Log================
== 2024-02-28 09:22:07.538768 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 09:23:26.794992 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 09:24:38.133480 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 09:25:55.439685 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 09:27:09.338341 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 09:28:09.750183 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:29:47.660480 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 09:30:53.314904 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:31:07.545587 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 09:32:24.229322 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 09:33:39.236065 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 09:34:40.177446 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:35:51.792526 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:36:57.667141 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:38:10.919368 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:39:22.963225 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:40:31.416880 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:41:42.415135 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:42:46.738078 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:43:55.481920 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:44:06.198873 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:45:31.146518 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:46:40.623146 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:48:11.668208 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 09:49:22.946339 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 09:50:37.026128 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:51:04.502863 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 09:52:13.427731 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 09:53:14.269327 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:54:18.487001 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:55:25.300834 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:56:34.192052 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:57:42.824970 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:59:02.958564 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:00:17.827007 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:01:48.689797 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:02:54.232705 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:03:27.210208 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 10:04:51.196142 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:05:29.917959 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 10:06:43.635193 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 10:07:43.825466 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:08:53.394238 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:09:58.892081 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:11:05.715487 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:12:33.058960 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 10:13:37.309048 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:14:53.970130 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:15:28.005111 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:16:53.197681 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:17:53.893989 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:19:12.679713 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:20:26.636925 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:21:30.428820 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:22:38.739460 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:24:49.848584 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:25:27.433255 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:26:45.347081 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:28:08.692495 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:29:19.036156 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:30:21.553958 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:32:12.280059 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:33:27.831178 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:34:46.750833 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:36:02.793688 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 10:37:44.040247 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:38:17.381192 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 10:39:31.852691 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:40:48.256566 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:42:02.871440 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 10:43:11.048595 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:44:53.717763 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 10:46:12.885732 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 10:47:30.678651 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 10:48:58.355393 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 10:49:58.414627 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:51:11.497874 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:10:36.651754 == | ================启动Log================
== 2024-02-28 11:10:36.810983 cancelAll== | 执行全撤!!开盘撤单
== 2024-02-28 11:10:38.526363 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:11:38.647070 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:12:38.812397 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:13:38.964176 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:14:39.086078 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:15:40.231719 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:16:40.384679 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:17:40.507216 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:18:40.677259 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:19:40.851022 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:20:42.016361 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:20:43.185360 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:21:43.337993 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:22:43.499115 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:23:43.587372 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:23:44.743328 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:24:44.909246 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:25:46.084154 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:26:46.275793 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:27:46.458148 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:28:46.630131 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:29:46.747159 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:30:47.933846 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:31:48.085208 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:31:49.273153 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:32:49.453146 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:32:50.624728 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:33:50.805664 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:34:51.431483 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:35:52.588640 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:36:52.727437 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:37:52.888273 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.75 
== 2024-02-28 11:38:53.017312 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:38:55.228341 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:39:55.420980 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:40:56.557493 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:41:56.671249 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:42:56.787125 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:43:56.895273 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:44:57.054832 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:45:58.185941 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:46:58.361535 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:47:58.548179 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:48:58.712058 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:49:58.862735 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:51:00.028419 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:52:00.213384 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:53:00.357528 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:54:00.592531 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:55:00.765782 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:56:01.925412 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:57:02.083311 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:58:02.247680 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:59:02.412529 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 12:00:02.614696 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 12:01:03.841742 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 12:02:03.967412 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 12:03:04.167832 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 12:04:04.357787 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 12:05:04.585467 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 12:06:05.748740 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 12:07:05.902927 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:08:06.092404 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:09:06.284942 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:10:06.409721 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 12:11:07.556232 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:12:07.715290 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:13:07.909483 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:14:08.082453 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:15:08.211663 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:16:09.383211 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:17:09.562053 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:18:09.684522 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:19:09.840903 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:20:09.994069 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 12:20:11.149665 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:21:12.318938 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:22:12.512401 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:23:12.701804 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:24:12.898222 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:25:13.068967 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:26:14.243369 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:27:14.417958 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:28:14.550539 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:29:14.708519 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 12:29:15.863571 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:30:16.049600 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:31:17.239654 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:32:17.422406 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:33:17.612961 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:34:17.768583 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:35:17.908319 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:36:19.030445 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 12:36:20.199009 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:37:20.354330 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:38:20.494613 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:39:20.683099 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:40:20.844615 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:41:22.008319 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.68 
== 2024-02-28 12:42:22.178772 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:43:22.337023 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:44:22.512750 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.68 
== 2024-02-28 12:45:22.625862 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 12:45:23.798013 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:46:24.925463 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:47:25.110699 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.68 
== 2024-02-28 12:48:25.317388 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.68 
== 2024-02-28 12:49:25.487640 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.68 
== 2024-02-28 12:50:25.670212 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 12:51:26.855290 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:52:26.982678 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:53:27.148439 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:54:27.311688 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 12:55:27.553463 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.59 
== 2024-02-28 12:56:28.661512 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 12:57:28.747985 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 12:57:29.903756 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:58:30.087911 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:59:30.269201 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:00:30.580232 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:01:31.715445 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:02:31.864757 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 13:03:32.005089 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:04:32.172675 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:05:32.374322 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:06:33.543424 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:07:33.737521 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:08:33.873754 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:09:33.997230 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:10:34.145099 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:11:35.273290 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:12:35.398569 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.59 
== 2024-02-28 13:13:35.605149 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.59 
== 2024-02-28 13:14:35.789785 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:15:36.128701 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:16:37.330286 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:17:37.492818 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:18:37.627081 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:19:37.801980 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:20:37.960307 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 13:20:39.113890 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:21:40.331912 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:22:40.525006 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:23:40.692882 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:24:40.869527 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:25:40.988725 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:26:42.164293 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:27:42.310262 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:28:42.452856 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:29:42.617414 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:30:42.877591 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 13:30:44.049982 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:31:45.142087 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 13:31:46.292109 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:32:46.461861 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:33:46.636671 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:34:46.758102 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:35:46.925812 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:36:48.149068 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:37:48.311122 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:38:48.563292 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:39:48.772269 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:40:48.938566 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:41:50.172878 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:42:50.368488 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 13:43:50.516638 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 13:44:50.691422 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 13:45:50.831590 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:46:52.091882 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.65 
== 2024-02-28 13:47:52.276496 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:48:52.437865 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:49:52.610675 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.65 
== 2024-02-28 13:50:52.808741 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:51:53.962579 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 13:52:54.166091 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:53:54.456239 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:54:55.075517 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:55:55.250958 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 13:56:56.891985 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:57:57.245926 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:58:57.369869 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.65 
== 2024-02-28 13:59:57.529468 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 14:00:58.165235 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 14:01:59.331182 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 14:02:59.534810 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 14:03:59.732942 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 14:04:59.908837 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 14:06:00.069566 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 14:06:01.240367 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 14:07:02.976887 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 14:07:04.168639 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 14:08:04.361347 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 14:09:04.558059 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 14:10:05.425562 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 14:11:05.648145 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 14:12:06.829568 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 14:13:07.035769 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 14:14:07.290693 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 14:15:07.573544 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 14:16:08.365072 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 14:17:09.545167 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 14:18:09.698103 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 14:19:09.877681 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 14:20:10.046183 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
