== 2024-02-26 16:10:33.257053 == | ================启动Log================
== 2024-02-28 08:53:40.942216 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 08:54:44.238992 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 08:55:02.219195 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 08:56:10.095450 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 08:57:23.089421 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 08:58:24.226938 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 08:59:27.668854 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:00:35.748518 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:01:44.353259 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:02:53.895755 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:03:15.201415 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:04:30.340410 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:06:03.899528 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 09:07:15.793699 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 09:08:33.236669 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 09:09:56.520887 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:10:27.247895 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 09:11:29.199070 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:13:17.030997 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 09:14:39.526646 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:15:15.012634 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 09:16:35.146869 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.75 
== 2024-02-28 09:17:45.642766 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 09:18:45.702831 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:19:47.681058 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:21:42.521712 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:22:01.112312 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 09:23:24.458742 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 09:24:32.912619 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 09:25:46.708984 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 09:26:46.769558 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:27:51.419209 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:28:57.719184 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:30:03.856801 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:31:06.799874 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:32:12.124186 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:33:23.661684 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:34:32.035250 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:36:11.992155 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.75 
== 2024-02-28 09:37:30.273236 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 09:38:39.445313 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 09:39:50.256460 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 09:41:09.254541 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 09:42:16.544257 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:42:39.721371 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:43:22.797277 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 09:44:37.096811 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 09:45:59.925832 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 09:47:17.099117 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:47:41.528257 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 09:48:46.486312 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:49:51.746714 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:51:06.019365 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:52:08.272693 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:53:19.978570 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:54:25.588539 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:55:35.812815 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:56:39.010064 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:57:50.502693 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 09:59:09.286941 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:00:12.832062 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:01:21.930518 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:02:29.167063 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:03:40.047780 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:05:05.772333 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 10:06:21.708118 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 10:07:44.072085 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:08:10.646499 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 10:09:19.414251 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 10:10:19.648511 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:11:25.619898 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:12:32.394490 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:14:20.275141 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 10:15:42.721710 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:17:03.590741 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:18:38.606788 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:19:15.070261 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 10:20:15.132505 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:21:21.355304 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:22:25.285430 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:23:29.140809 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:25:01.274258 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:26:06.236427 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:26:31.483829 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:27:50.626497 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:29:08.356135 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 10:30:08.652964 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:31:39.724857 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:32:58.057042 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:34:10.784316 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:35:22.941938 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 10:36:39.499953 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 10:37:40.978632 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:38:46.276831 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:39:53.449109 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:40:59.957775 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:42:15.030563 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:42:35.083768 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:43:56.876515 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:45:11.460733 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:46:19.494908 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:47:24.832776 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:48:38.412367 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:49:46.824853 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 10:51:01.153040 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:10:35.768295 == | ================启动Log================
== 2024-02-28 11:10:35.924091 cancelAll== | 执行全撤!!开盘撤单
== 2024-02-28 11:10:37.566782 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:11:37.705581 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:12:37.843140 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:13:37.990077 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:14:38.160862 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:15:39.277603 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:16:39.452765 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:17:39.563579 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:18:39.725352 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:19:39.881691 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:20:41.034456 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:21:41.189479 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:22:41.368116 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:23:41.569061 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:24:41.687445 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:24:42.876859 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:25:44.034180 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:26:44.230528 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:27:44.388022 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:28:44.567524 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:29:44.689730 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:30:45.854020 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 11:31:45.963379 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:32:46.111946 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:33:46.294977 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:34:46.485904 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:35:47.668741 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:36:47.828912 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:37:48.026361 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.75 
== 2024-02-28 11:38:48.135520 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:39:48.322499 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:40:49.560129 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:41:49.757287 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:42:49.938950 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:43:50.080405 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:44:50.239751 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:44:51.398974 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:45:52.572209 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:46:52.733317 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:47:52.858497 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:48:53.027016 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:49:53.182467 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:50:54.359610 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:51:54.511765 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:52:54.646651 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:53:54.825249 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:54:54.992907 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:55:56.123563 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 11:56:56.292357 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 11:57:56.413713 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:58:56.514801 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 11:58:57.736672 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 11:59:57.907445 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 12:00:59.087302 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 12:01:59.204393 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 12:02:59.356592 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.74 
== 2024-02-28 12:03:59.549542 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 12:04:59.712106 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 12:05:00.894590 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.73 
== 2024-02-28 12:06:02.034194 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.72 
== 2024-02-28 12:07:02.196232 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:08:02.350304 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:09:02.507161 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:10:02.704080 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:11:03.858218 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:12:03.984416 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:13:04.150913 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:14:04.340992 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:15:04.501186 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:16:05.660434 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:17:05.828674 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:18:06.015774 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:19:06.113561 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 12:19:07.263148 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:20:07.384028 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.71 
== 2024-02-28 12:21:08.564245 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:22:08.742624 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:23:08.914863 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:24:09.104589 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:25:09.252134 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:26:10.447580 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:27:10.598507 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:28:10.774728 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:29:10.885871 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:30:11.013588 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:31:12.195433 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:32:12.354299 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:33:12.543060 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:34:12.658797 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:35:12.814761 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:36:14.002380 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:37:14.187446 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:38:14.373016 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:39:14.515194 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.70 
== 2024-02-28 12:40:14.682171 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:41:15.842589 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.68 
== 2024-02-28 12:42:16.024299 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 12:42:18.231622 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:43:18.399989 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:44:18.509724 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.68 
== 2024-02-28 12:45:18.625956 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:46:19.790045 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:47:19.950117 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.68 
== 2024-02-28 12:48:20.112284 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.69 
== 2024-02-28 12:49:20.283755 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.68 
== 2024-02-28 12:50:20.465808 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 12:51:21.680535 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:52:21.846151 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 12:52:22.991649 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:53:23.097843 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:54:23.217886 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 12:55:23.387729 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.59 
== 2024-02-28 12:56:24.538167 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 12:57:24.715278 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:58:24.868339 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 12:59:25.054554 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:00:25.233741 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:01:26.343595 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 13:01:27.556401 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:02:27.698471 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 13:03:27.851750 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:04:27.977908 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:05:28.113177 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:06:29.235125 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:07:29.499949 reviewPosRisk== | 仓位:3.9 名义资产:6.01 权益:299.57 
== 2024-02-28 13:08:29.684788 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:09:29.864082 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:10:30.006938 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:11:31.715154 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:12:31.914650 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.59 
== 2024-02-28 13:13:32.023387 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.59 
== 2024-02-28 13:14:32.197099 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:15:32.370671 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:16:33.531163 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:17:33.700417 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:18:33.829690 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:19:34.023436 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:20:34.249324 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:21:35.375643 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 13:21:37.589046 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:22:37.765730 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:23:37.928380 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:24:38.076683 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:25:38.241464 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:26:39.399299 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:27:39.593690 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:28:39.774058 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:29:39.947897 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:30:40.144610 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:31:41.281732 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:32:41.474600 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:33:41.639938 cancelAll== | 执行全撤!!报错撤单
== 2024-02-28 13:33:42.820090 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:34:43.003246 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:35:43.148894 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:36:44.305138 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:37:44.439617 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 13:38:44.636112 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:39:44.810911 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:40:44.973364 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:41:46.224355 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:42:46.402680 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
== 2024-02-28 13:43:46.555463 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 13:44:46.729679 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.62 
== 2024-02-28 13:45:46.881952 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:46:48.332142 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.65 
== 2024-02-28 13:47:48.664232 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:48:48.828960 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:49:49.050469 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.65 
== 2024-02-28 13:50:49.240961 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:51:50.436512 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 13:52:50.615950 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:53:50.788037 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:54:51.011105 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:55:51.263586 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.63 
== 2024-02-28 13:56:52.444633 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:57:52.596401 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.64 
== 2024-02-28 13:58:52.741019 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.65 
== 2024-02-28 13:59:52.900530 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.60 
== 2024-02-28 14:00:53.087666 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.61 
