== 2024-02-26 16:10:33.257856 == | ================启动Log================
== 2024-02-28 09:03:02.374193 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709082182373, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709082181590, 'data': None}}, 'extra': None}
== 2024-02-28 09:03:21.823579 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709082201512, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:03:28.716216 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709082208579, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:04:04.578254 writeLog== | k线完结,{'e': 'kline', 'E': 1709082243001, 's': 'AGLDUSDT', 'k': {'t': 1709082180000, 'T': 1709082239999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56668072, 'L': 56668231, 'o': '1.5120000', 'c': '1.5102000', 'h': '1.5125000', 'l': '1.5081000', 'v': '6926', 'n': 160, 'x': True, 'q': '10459.2482000', 'V': '2828', 'Q': '4275.0114000', 'B': '0'}}
== 2024-02-28 09:04:37.001482 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709082274794, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:05:01.177029 writeLog== | k线完结,{'e': 'kline', 'E': 1709082301137, 's': 'AGLDUSDT', 'k': {'t': 1709082240000, 'T': 1709082299999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56668232, 'L': 56668332, 'o': '1.5101000', 'c': '1.5137000', 'h': '1.5143000', 'l': '1.5093000', 'v': '6007', 'n': 101, 'x': True, 'q': '9087.1861000', 'V': '5459', 'Q': '8258.8624000', 'B': '0'}}
== 2024-02-28 09:06:00.404352 writeLog== | k线完结,{'e': 'kline', 'E': 1709082360369, 's': 'AGLDUSDT', 'k': {'t': 1709082300000, 'T': 1709082359999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56668333, 'L': 56668414, 'o': '1.5135000', 'c': '1.5125000', 'h': '1.5146000', 'l': '1.5123000', 'v': '2739', 'n': 82, 'x': True, 'q': '4144.6660000', 'V': '1959', 'Q': '2964.4070000', 'B': '0'}}
== 2024-02-28 09:07:03.541315 writeLog== | k线完结,{'e': 'kline', 'E': 1709082422779, 's': 'AGLDUSDT', 'k': {'t': 1709082360000, 'T': 1709082419999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56668415, 'L': 56668521, 'o': '1.5117000', 'c': '1.5083000', 'h': '1.5119000', 'l': '1.5083000', 'v': '3385', 'n': 107, 'x': True, 'q': '5112.9485000', 'V': '1822', 'Q': '2752.0463000', 'B': '0'}}
== 2024-02-28 09:08:03.148373 writeLog== | k线完结,{'e': 'kline', 'E': 1709082483001, 's': 'AGLDUSDT', 'k': {'t': 1709082420000, 'T': 1709082479999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56668522, 'L': 56668583, 'o': '1.5083000', 'c': '1.5077000', 'h': '1.5093000', 'l': '1.5077000', 'v': '2065', 'n': 62, 'x': True, 'q': '3115.1557000', 'V': '908', 'Q': '1369.8906000', 'B': '0'}}
== 2024-02-28 09:09:02.034856 writeLog== | k线完结,{'e': 'kline', 'E': 1709082540490, 's': 'AGLDUSDT', 'k': {'t': 1709082480000, 'T': 1709082539999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56668584, 'L': 56668755, 'o': '1.5078000', 'c': '1.5054000', 'h': '1.5093000', 'l': '1.5049000', 'v': '8565', 'n': 172, 'x': True, 'q': '12905.6826000', 'V': '3005', 'Q': '4528.9790000', 'B': '0'}}
== 2024-02-28 09:10:02.685433 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709082602679, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:10:05.090985 writeLog== | k线完结,{'e': 'kline', 'E': 1709082600108, 's': 'AGLDUSDT', 'k': {'t': 1709082540000, 'T': 1709082599999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56668756, 'L': 56668868, 'o': '1.5055000', 'c': '1.5030000', 'h': '1.5058000', 'l': '1.5030000', 'v': '3803', 'n': 113, 'x': True, 'q': '5722.0235000', 'V': '428', 'Q': '644.1393000', 'B': '0'}}
== 2024-02-28 09:11:00.234007 writeLog== | k线完结,{'e': 'kline', 'E': 1709082660032, 's': 'AGLDUSDT', 'k': {'t': 1709082600000, 'T': 1709082659999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56668869, 'L': 56668988, 'o': '1.5040000', 'c': '1.5033000', 'h': '1.5048000', 'l': '1.5030000', 'v': '6463', 'n': 120, 'x': True, 'q': '9719.7471000', 'V': '4383', 'Q': '6591.9798000', 'B': '0'}}
== 2024-02-28 09:11:40.824126 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709082699443, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:12:04.301677 writeLog== | k线完结,{'e': 'kline', 'E': 1709082723000, 's': 'AGLDUSDT', 'k': {'t': 1709082660000, 'T': 1709082719999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56668989, 'L': 56669055, 'o': '1.5030000', 'c': '1.5043000', 'h': '1.5054000', 'l': '1.5027000', 'v': '1923', 'n': 67, 'x': True, 'q': '2892.5486000', 'V': '1265', 'Q': '1903.0565000', 'B': '0'}}
== 2024-02-28 09:13:02.500959 writeLog== | k线完结,{'e': 'kline', 'E': 1709082782447, 's': 'AGLDUSDT', 'k': {'t': 1709082720000, 'T': 1709082779999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669056, 'L': 56669124, 'o': '1.5042000', 'c': '1.5036000', 'h': '1.5049000', 'l': '1.5027000', 'v': '3744', 'n': 69, 'x': True, 'q': '5628.9949000', 'V': '1083', 'Q': '1628.9130000', 'B': '0'}}
== 2024-02-28 09:14:03.157981 writeLog== | k线完结,{'e': 'kline', 'E': 1709082841246, 's': 'AGLDUSDT', 'k': {'t': 1709082780000, 'T': 1709082839999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669125, 'L': 56669213, 'o': '1.5027000', 'c': '1.5078000', 'h': '1.5078000', 'l': '1.5020000', 'v': '4103', 'n': 89, 'x': True, 'q': '6170.8664000', 'V': '3595', 'Q': '5407.7470000', 'B': '0'}}
== 2024-02-28 09:14:48.455213 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709082888454, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709082886853, 'data': None}}, 'extra': None}
== 2024-02-28 09:15:01.721289 writeLog== | k线完结,{'e': 'kline', 'E': 1709082901056, 's': 'AGLDUSDT', 'k': {'t': 1709082840000, 'T': 1709082899999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669214, 'L': 56669366, 'o': '1.5074000', 'c': '1.5044000', 'h': '1.5074000', 'l': '1.5027000', 'v': '7492', 'n': 153, 'x': True, 'q': '11272.2958000', 'V': '854', 'Q': '1285.4006000', 'B': '0'}}
== 2024-02-28 09:16:03.496518 writeLog== | k线完结,{'e': 'kline', 'E': 1709082963001, 's': 'AGLDUSDT', 'k': {'t': 1709082900000, 'T': 1709082959999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669367, 'L': 56669436, 'o': '1.5043000', 'c': '1.5022000', 'h': '1.5043000', 'l': '1.5011000', 'v': '1884', 'n': 70, 'x': True, 'q': '2829.7481000', 'V': '1050', 'Q': '1577.0520000', 'B': '0'}}
== 2024-02-28 09:17:01.124680 writeLog== | k线完结,{'e': 'kline', 'E': 1709083021071, 's': 'AGLDUSDT', 'k': {'t': 1709082960000, 'T': 1709083019999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669437, 'L': 56669619, 'o': '1.5020000', 'c': '1.5054000', 'h': '1.5055000', 'l': '1.4989000', 'v': '7560', 'n': 183, 'x': True, 'q': '11362.9573000', 'V': '6149', 'Q': '9243.2852000', 'B': '0'}}
== 2024-02-28 09:18:03.136782 writeLog== | k线完结,{'e': 'kline', 'E': 1709083083001, 's': 'AGLDUSDT', 'k': {'t': 1709083020000, 'T': 1709083079999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669620, 'L': 56669679, 'o': '1.5055000', 'c': '1.5070000', 'h': '1.5075000', 'l': '1.5048000', 'v': '1287', 'n': 60, 'x': True, 'q': '1938.0833000', 'V': '673', 'Q': '1013.4515000', 'B': '0'}}
== 2024-02-28 09:18:47.620343 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709083126984, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:19:02.058026 writeLog== | k线完结,{'e': 'kline', 'E': 1709083141531, 's': 'AGLDUSDT', 'k': {'t': 1709083080000, 'T': 1709083139999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669680, 'L': 56669715, 'o': '1.5066000', 'c': '1.5095000', 'h': '1.5097000', 'l': '1.5066000', 'v': '919', 'n': 36, 'x': True, 'q': '1386.4828000', 'V': '798', 'Q': '1203.8764000', 'B': '0'}}
== 2024-02-28 09:19:58.846318 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709083195597, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:20:01.852141 writeLog== | k线完结,{'e': 'kline', 'E': 1709083201832, 's': 'AGLDUSDT', 'k': {'t': 1709083140000, 'T': 1709083199999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669716, 'L': 56669759, 'o': '1.5094000', 'c': '1.5113000', 'h': '1.5113000', 'l': '1.5087000', 'v': '1213', 'n': 44, 'x': True, 'q': '1831.1454000', 'V': '363', 'Q': '548.1344000', 'B': '0'}}
== 2024-02-28 09:21:02.886648 writeLog== | k线完结,{'e': 'kline', 'E': 1709083261616, 's': 'AGLDUSDT', 'k': {'t': 1709083200000, 'T': 1709083259999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669760, 'L': 56669863, 'o': '1.5113000', 'c': '1.5132000', 'h': '1.5158000', 'l': '1.5113000', 'v': '4834', 'n': 104, 'x': True, 'q': '7320.9802000', 'V': '2425', 'Q': '3671.4683000', 'B': '0'}}
== 2024-02-28 09:21:49.856569 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709083309585, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:22:01.635517 writeLog== | k线完结,{'e': 'kline', 'E': 1709083321622, 's': 'AGLDUSDT', 'k': {'t': 1709083260000, 'T': 1709083319999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669864, 'L': 56669894, 'o': '1.5134000', 'c': '1.5133000', 'h': '1.5147000', 'l': '1.5133000', 'v': '922', 'n': 31, 'x': True, 'q': '1395.8471000', 'V': '559', 'Q': '846.3628000', 'B': '0'}}
== 2024-02-28 09:23:01.627810 writeLog== | k线完结,{'e': 'kline', 'E': 1709083380177, 's': 'AGLDUSDT', 'k': {'t': 1709083320000, 'T': 1709083379999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669895, 'L': 56669953, 'o': '1.5129000', 'c': '1.5133000', 'h': '1.5133000', 'l': '1.5116000', 'v': '2113', 'n': 59, 'x': True, 'q': '3195.7178000', 'V': '1719', 'Q': '2599.7422000', 'B': '0'}}
== 2024-02-28 09:24:03.321276 writeLog== | k线完结,{'e': 'kline', 'E': 1709083440870, 's': 'AGLDUSDT', 'k': {'t': 1709083380000, 'T': 1709083439999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56669954, 'L': 56670021, 'o': '1.5136000', 'c': '1.5156000', 'h': '1.5165000', 'l': '1.5136000', 'v': '6521', 'n': 68, 'x': True, 'q': '9877.0862000', 'V': '2607', 'Q': '3949.1959000', 'B': '0'}}
== 2024-02-28 09:25:02.982465 writeLog== | k线完结,{'e': 'kline', 'E': 1709083502562, 's': 'AGLDUSDT', 'k': {'t': 1709083440000, 'T': 1709083499999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670022, 'L': 56670043, 'o': '1.5155000', 'c': '1.5134000', 'h': '1.5155000', 'l': '1.5134000', 'v': '1028', 'n': 22, 'x': True, 'q': '1556.3742000', 'V': '385', 'Q': '582.9855000', 'B': '0'}}
== 2024-02-28 09:26:03.295493 writeLog== | k线完结,{'e': 'kline', 'E': 1709083563000, 's': 'AGLDUSDT', 'k': {'t': 1709083500000, 'T': 1709083559999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670044, 'L': 56670100, 'o': '1.5128000', 'c': '1.5121000', 'h': '1.5131000', 'l': '1.5112000', 'v': '962', 'n': 57, 'x': True, 'q': '1454.6799000', 'V': '706', 'Q': '1067.5306000', 'B': '0'}}
== 2024-02-28 09:26:51.261726 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709083610774, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:27:02.472570 writeLog== | k线完结,{'e': 'kline', 'E': 1709083621251, 's': 'AGLDUSDT', 'k': {'t': 1709083560000, 'T': 1709083619999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670101, 'L': 56670120, 'o': '1.5123000', 'c': '1.5140000', 'h': '1.5140000', 'l': '1.5123000', 'v': '563', 'n': 20, 'x': True, 'q': '851.9480000', 'V': '483', 'Q': '730.8925000', 'B': '0'}}
== 2024-02-28 09:27:57.602092 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709083677601, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:28:03.085462 writeLog== | k线完结,{'e': 'kline', 'E': 1709083683000, 's': 'AGLDUSDT', 'k': {'t': 1709083620000, 'T': 1709083679999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670121, 'L': 56670141, 'o': '1.5136000', 'c': '1.5132000', 'h': '1.5141000', 'l': '1.5129000', 'v': '463', 'n': 21, 'x': True, 'q': '700.6529000', 'V': '234', 'Q': '354.1464000', 'B': '0'}}
== 2024-02-28 09:29:03.080236 writeLog== | k线完结,{'e': 'kline', 'E': 1709083743001, 's': 'AGLDUSDT', 'k': {'t': 1709083680000, 'T': 1709083739999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670142, 'L': 56670199, 'o': '1.5132000', 'c': '1.5152000', 'h': '1.5152000', 'l': '1.5125000', 'v': '2967', 'n': 58, 'x': True, 'q': '4493.4475000', 'V': '2886', 'Q': '4370.9013000', 'B': '0'}}
== 2024-02-28 09:29:03.746091 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709083743275, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:30:00.265977 writeLog== | k线完结,{'e': 'kline', 'E': 1709083800160, 's': 'AGLDUSDT', 'k': {'t': 1709083740000, 'T': 1709083799999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670200, 'L': 56670211, 'o': '1.5138000', 'c': '1.5110000', 'h': '1.5138000', 'l': '1.5110000', 'v': '347', 'n': 12, 'x': True, 'q': '524.7957000', 'V': '0', 'Q': '0', 'B': '0'}}
== 2024-02-28 09:30:06.739102 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709083806738, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:31:03.697451 writeLog== | k线完结,{'e': 'kline', 'E': 1709083863001, 's': 'AGLDUSDT', 'k': {'t': 1709083800000, 'T': 1709083859999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670212, 'L': 56670265, 'o': '1.5107000', 'c': '1.5093000', 'h': '1.5114000', 'l': '1.5084000', 'v': '1227', 'n': 54, 'x': True, 'q': '1852.0496000', 'V': '850', 'Q': '1283.0903000', 'B': '0'}}
== 2024-02-28 09:31:08.811297 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709083868790, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:32:00.310488 writeLog== | k线完结,{'e': 'kline', 'E': 1709083920087, 's': 'AGLDUSDT', 'k': {'t': 1709083860000, 'T': 1709083919999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670266, 'L': 56670292, 'o': '1.5087000', 'c': '1.5103000', 'h': '1.5103000', 'l': '1.5087000', 'v': '889', 'n': 27, 'x': True, 'q': '1341.6570000', 'V': '655', 'Q': '988.5966000', 'B': '0'}}
== 2024-02-28 09:32:23.119422 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709083942792, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:33:04.053342 writeLog== | k线完结,{'e': 'kline', 'E': 1709083983000, 's': 'AGLDUSDT', 'k': {'t': 1709083920000, 'T': 1709083979999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670293, 'L': 56670351, 'o': '1.5104000', 'c': '1.5102000', 'h': '1.5128000', 'l': '1.5100000', 'v': '1642', 'n': 59, 'x': True, 'q': '2481.5333000', 'V': '543', 'Q': '820.7723000', 'B': '0'}}
== 2024-02-28 09:33:25.407266 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709084005287, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709084004845, 'data': None}}, 'extra': None}
== 2024-02-28 09:34:03.039892 writeLog== | k线完结,{'e': 'kline', 'E': 1709084043000, 's': 'AGLDUSDT', 'k': {'t': 1709083980000, 'T': 1709084039999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670352, 'L': 56670378, 'o': '1.5102000', 'c': '1.5094000', 'h': '1.5110000', 'l': '1.5086000', 'v': '966', 'n': 27, 'x': True, 'q': '1458.3921000', 'V': '187', 'Q': '282.3026000', 'B': '0'}}
== 2024-02-28 09:34:37.657700 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709084077289, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:35:01.005756 writeLog== | k线完结,{'e': 'kline', 'E': 1709084100510, 's': 'AGLDUSDT', 'k': {'t': 1709084040000, 'T': 1709084099999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670379, 'L': 56670419, 'o': '1.5092000', 'c': '1.5084000', 'h': '1.5092000', 'l': '1.5080000', 'v': '1123', 'n': 41, 'x': True, 'q': '1694.0488000', 'V': '636', 'Q': '959.2779000', 'B': '0'}}
== 2024-02-28 09:36:02.155350 writeLog== | k线完结,{'e': 'kline', 'E': 1709084161834, 's': 'AGLDUSDT', 'k': {'t': 1709084100000, 'T': 1709084159999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670420, 'L': 56670462, 'o': '1.5085000', 'c': '1.5082000', 'h': '1.5085000', 'l': '1.5077000', 'v': '1614', 'n': 43, 'x': True, 'q': '2434.1374000', 'V': '454', 'Q': '684.6843000', 'B': '0'}}
== 2024-02-28 09:38:09.315247 writeLog== | k线完结,{'e': 'kline', 'E': 1709084282074, 's': 'AGLDUSDT', 'k': {'t': 1709084220000, 'T': 1709084279999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670518, 'L': 56670571, 'o': '1.5085000', 'c': '1.5120000', 'h': '1.5124000', 'l': '1.5083000', 'v': '1969', 'n': 54, 'x': True, 'q': '2973.0436000', 'V': '1621', 'Q': '2447.0184000', 'B': '0'}}
== 2024-02-28 09:39:06.477520 writeLog== | k线完结,{'e': 'kline', 'E': 1709084343000, 's': 'AGLDUSDT', 'k': {'t': 1709084280000, 'T': 1709084339999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670572, 'L': 56670610, 'o': '1.5120000', 'c': '1.5094000', 'h': '1.5120000', 'l': '1.5094000', 'v': '695', 'n': 39, 'x': True, 'q': '1049.9475000', 'V': '111', 'Q': '167.6734000', 'B': '0'}}
== 2024-02-28 09:40:00.479113 writeLog== | k线完结,{'e': 'kline', 'E': 1709084400069, 's': 'AGLDUSDT', 'k': {'t': 1709084340000, 'T': 1709084399999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670611, 'L': 56670679, 'o': '1.5089000', 'c': '1.5110000', 'h': '1.5110000', 'l': '1.5089000', 'v': '2197', 'n': 69, 'x': True, 'q': '3317.6921000', 'V': '1788', 'Q': '2700.4248000', 'B': '0'}}
== 2024-02-28 09:41:01.106810 writeLog== | k线完结,{'e': 'kline', 'E': 1709084461023, 's': 'AGLDUSDT', 'k': {'t': 1709084400000, 'T': 1709084459999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670680, 'L': 56670711, 'o': '1.5110000', 'c': '1.5123000', 'h': '1.5131000', 'l': '1.5109000', 'v': '690', 'n': 32, 'x': True, 'q': '1043.3551000', 'V': '357', 'Q': '539.6844000', 'B': '0'}}
== 2024-02-28 09:42:03.091655 writeLog== | k线完结,{'e': 'kline', 'E': 1709084523001, 's': 'AGLDUSDT', 'k': {'t': 1709084460000, 'T': 1709084519999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670712, 'L': 56670754, 'o': '1.5119000', 'c': '1.5119000', 'h': '1.5122000', 'l': '1.5105000', 'v': '971', 'n': 43, 'x': True, 'q': '1467.4509000', 'V': '540', 'Q': '815.8722000', 'B': '0'}}
== 2024-02-28 09:42:42.752059 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709084562705, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:42:52.301044 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709084569687, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709084568500, 'data': None}}, 'extra': None}
== 2024-02-28 09:43:03.391037 writeLog== | k线完结,{'e': 'kline', 'E': 1709084583001, 's': 'AGLDUSDT', 'k': {'t': 1709084520000, 'T': 1709084579999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670755, 'L': 56670794, 'o': '1.5121000', 'c': '1.5120000', 'h': '1.5137000', 'l': '1.5118000', 'v': '953', 'n': 40, 'x': True, 'q': '1441.4767000', 'V': '554', 'Q': '838.0152000', 'B': '0'}}
== 2024-02-28 09:44:01.993582 writeLog== | k线完结,{'e': 'kline', 'E': 1709084641528, 's': 'AGLDUSDT', 'k': {'t': 1709084580000, 'T': 1709084639999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670795, 'L': 56670834, 'o': '1.5119000', 'c': '1.5108000', 'h': '1.5121000', 'l': '1.5108000', 'v': '1494', 'n': 40, 'x': True, 'q': '2258.2748000', 'V': '28', 'Q': '42.3124000', 'B': '0'}}
== 2024-02-28 09:45:03.907202 writeLog== | k线完结,{'e': 'kline', 'E': 1709084703001, 's': 'AGLDUSDT', 'k': {'t': 1709084640000, 'T': 1709084699999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670835, 'L': 56670855, 'o': '1.5108000', 'c': '1.5076000', 'h': '1.5108000', 'l': '1.5072000', 'v': '1315', 'n': 21, 'x': True, 'q': '1984.0933000', 'V': '321', 'Q': '483.8862000', 'B': '0'}}
== 2024-02-28 09:46:00.771278 writeLog== | k线完结,{'e': 'kline', 'E': 1709084760614, 's': 'AGLDUSDT', 'k': {'t': 1709084700000, 'T': 1709084759999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670856, 'L': 56670955, 'o': '1.5075000', 'c': '1.5104000', 'h': '1.5122000', 'l': '1.5074000', 'v': '4208', 'n': 100, 'x': True, 'q': '6356.7310000', 'V': '3384', 'Q': '5112.0477000', 'B': '0'}}
== 2024-02-28 09:47:16.161527 writeLog== | k线完结,{'e': 'kline', 'E': 1709084823000, 's': 'AGLDUSDT', 'k': {'t': 1709084760000, 'T': 1709084819999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670956, 'L': 56670985, 'o': '1.5102000', 'c': '1.5107000', 'h': '1.5122000', 'l': '1.5100000', 'v': '1158', 'n': 30, 'x': True, 'q': '1749.6352000', 'V': '617', 'Q': '932.3472000', 'B': '0'}}
== 2024-02-28 09:47:24.217965 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709084844213, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:48:03.664247 writeLog== | k线完结,{'e': 'kline', 'E': 1709084883001, 's': 'AGLDUSDT', 'k': {'t': 1709084820000, 'T': 1709084879999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56670986, 'L': 56671005, 'o': '1.5107000', 'c': '1.5118000', 'h': '1.5121000', 'l': '1.5107000', 'v': '271', 'n': 20, 'x': True, 'q': '409.5504000', 'V': '205', 'Q': '309.8442000', 'B': '0'}}
== 2024-02-28 09:48:51.549768 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709084931169, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:49:04.077879 writeLog== | k线完结,{'e': 'kline', 'E': 1709084942651, 's': 'AGLDUSDT', 'k': {'t': 1709084880000, 'T': 1709084939999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671006, 'L': 56671041, 'o': '1.5115000', 'c': '1.5099000', 'h': '1.5115000', 'l': '1.5099000', 'v': '709', 'n': 36, 'x': True, 'q': '1071.1134000', 'V': '71', 'Q': '107.2891000', 'B': '0'}}
== 2024-02-28 09:49:54.927404 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709084994458, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709084993134, 'data': None}}, 'extra': None}
== 2024-02-28 09:50:03.627823 writeLog== | k线完结,{'e': 'kline', 'E': 1709085003001, 's': 'AGLDUSDT', 'k': {'t': 1709084940000, 'T': 1709084999999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671042, 'L': 56671061, 'o': '1.5089000', 'c': '1.5078000', 'h': '1.5093000', 'l': '1.5073000', 'v': '744', 'n': 20, 'x': True, 'q': '1121.8477000', 'V': '342', 'Q': '515.6918000', 'B': '0'}}
== 2024-02-28 09:51:03.126177 writeLog== | k线完结,{'e': 'kline', 'E': 1709085063001, 's': 'AGLDUSDT', 'k': {'t': 1709085000000, 'T': 1709085059999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671062, 'L': 56671093, 'o': '1.5075000', 'c': '1.5083000', 'h': '1.5088000', 'l': '1.5073000', 'v': '515', 'n': 32, 'x': True, 'q': '776.5755000', 'V': '381', 'Q': '574.5712000', 'B': '0'}}
== 2024-02-28 09:51:08.139204 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085068138, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 09:52:03.139613 writeLog== | k线完结,{'e': 'kline', 'E': 1709085123000, 's': 'AGLDUSDT', 'k': {'t': 1709085060000, 'T': 1709085119999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671094, 'L': 56671130, 'o': '1.5082000', 'c': '1.5094000', 'h': '1.5102000', 'l': '1.5082000', 'v': '1457', 'n': 37, 'x': True, 'q': '2198.9808000', 'V': '867', 'Q': '1308.2773000', 'B': '0'}}
== 2024-02-28 09:52:10.452831 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1709085130452, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1709085129763, 'data': None}}, 'extra': None}
== 2024-02-28 09:53:01.726621 writeLog== | k线完结,{'e': 'kline', 'E': 1709085181702, 's': 'AGLDUSDT', 'k': {'t': 1709085120000, 'T': 1709085179999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56671131, 'L': 56671180, 'o': '1.5094000', 'c': '1.5079000', 'h': '1.5105000', 'l': '1.5077000', 'v': '1910', 'n': 50, 'x': True, 'q': '2881.9178000', 'V': '291', 'Q': '439.1497000', 'B': '0'}}
== 2024-02-28 09:53:25.267791 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709085204842, 'code': 0, 'info': 'success'}, 'extra': None}
